Date,Adj Close,Close,High,Low,Open,Volume,Name
2015-12-24,83.62393951416016,101.41999816894533,102.44000244140624,99.5999984741211,100.0999984741211,457187,HUBB
2015-12-28,83.78060913085938,101.61000061035156,101.62000274658205,99.77999877929688,101.0,282558,HUBB
2015-12-29,84.92668151855469,103.0,104.06500244140624,101.69000244140624,102.1500015258789,277944,HUBB
2015-12-30,85.17404174804688,103.3000030517578,104.47000122070312,102.37000274658205,102.37000274658205,245745,HUBB
2015-12-31,83.31060791015625,101.04000091552734,103.51000213623048,101.04000091552734,102.4499969482422,201713,HUBB
2016-01-04,84.08566284179688,101.9800033569336,102.88999938964844,99.1999969482422,100.08000183105467,429180,HUBB
2016-01-05,82.70046997070312,100.3000030517578,102.62000274658205,100.1500015258789,102.1500015258789,371778,HUBB
2016-01-06,81.41419219970703,98.73999786376952,100.0,98.16000366210938,99.01000213623048,299525,HUBB
2016-01-07,78.3304443359375,95.0,97.18499755859376,93.91999816894533,96.01000213623048,609895,HUBB
2016-01-08,78.25624084472656,94.91000366210938,96.98999786376952,94.2699966430664,95.5,384058,HUBB
2016-01-11,75.84036254882812,91.9800033569336,94.83000183105467,91.5999984741211,94.8000030517578,559301,HUBB
2016-01-12,76.08770751953125,92.27999877929688,93.68499755859376,91.52999877929688,92.8499984741211,486183,HUBB
2016-01-13,73.3997573852539,89.0199966430664,93.47000122070312,88.87999725341797,92.73999786376952,390671,HUBB
2016-01-14,74.76847076416016,90.68000030517578,90.86000061035156,88.31999969482422,89.58999633789062,372598,HUBB
2016-01-15,73.44095611572266,89.06999969482422,89.37999725341797,87.05999755859375,88.77999877929688,354523,HUBB
2016-01-19,72.96273803710938,88.48999786376953,90.02999877929688,87.78500366210938,89.91999816894531,214552,HUBB
2016-01-20,71.53632354736328,86.76000213623047,87.94000244140625,85.08999633789062,87.06999969482422,411451,HUBB
2016-01-21,71.94031524658203,87.25,88.87000274658203,86.41999816894531,87.08000183105469,347743,HUBB
2016-01-22,72.92976379394531,88.44999694824219,89.98999786376953,86.55999755859375,88.79000091552734,422187,HUBB
2016-01-25,71.51982116699219,86.73999786376953,88.48999786376953,86.5,87.95999908447266,248809,HUBB
2016-01-26,72.3608169555664,87.76000213623047,88.83000183105469,86.16000366210938,87.12999725341797,466507,HUBB
2016-01-27,71.14878845214844,86.29000091552734,88.66999816894531,86.2300033569336,87.58999633789062,502346,HUBB
2016-01-28,72.88854217529297,88.4000015258789,88.91000366210938,83.16000366210938,83.16000366210938,554249,HUBB
2016-01-29,74.56233215332031,90.43000030517578,90.70999908447266,87.33000183105469,87.91999816894531,732020,HUBB
2016-02-01,74.29024505615234,90.0999984741211,90.41999816894533,88.36000061035156,89.55999755859375,347562,HUBB
2016-02-02,72.52574920654297,87.95999908447266,89.58000183105469,87.83999633789062,89.25,302188,HUBB
2016-02-03,74.00167083740234,89.75,90.13999938964844,86.7300033569336,88.83999633789062,288010,HUBB
2016-02-04,75.7579116821289,91.87999725341795,92.58000183105467,89.69999694824219,89.69999694824219,567298,HUBB
2016-02-05,74.36445617675781,90.19000244140624,93.33999633789062,90.0,91.70999908447266,310639,HUBB
2016-02-08,74.10060119628906,89.87000274658203,90.05999755859375,88.38009643554688,89.25,360584,HUBB
2016-02-09,74.1748046875,89.95999908447266,91.0500030517578,88.41000366210938,88.83000183105469,314354,HUBB
2016-02-10,74.0428695678711,89.80000305175781,90.75990295410156,89.41010284423828,90.54000091552734,241478,HUBB
2016-02-11,73.68006134033203,89.36000061035156,90.30999755859376,86.56009674072266,88.12999725341797,199069,HUBB
2016-02-12,74.15831756591797,89.94000244140625,90.7699966430664,88.13030242919922,90.0199966430664,335213,HUBB
2016-02-16,76.17842864990234,92.38999938964844,92.96990203857422,90.54000091552734,91.36000061035156,355080,HUBB
2016-02-17,76.72260284423828,93.0500030517578,94.4749984741211,92.78500366210938,93.08999633789062,325404,HUBB
2016-02-18,76.60716247558594,92.91000366210938,93.95999908447266,92.0999984741211,93.69000244140624,381180,HUBB
2016-02-19,77.13488006591797,93.5500030517578,93.61000061035156,92.04000091552734,92.4499969482422,235124,HUBB
2016-02-22,78.92411041259766,95.72000122070312,95.99500274658205,93.9000015258789,94.5999984741211,260557,HUBB
2016-02-23,79.21269989013672,96.06999969482422,96.16000366210938,94.62999725341795,95.08999633789062,507773,HUBB
2016-02-24,79.72391510009766,96.69000244140624,96.83000183105467,94.61000061035156,94.94000244140624,454062,HUBB
2016-02-25,81.20120239257812,97.83999633789062,98.0199966430664,95.7300033569336,96.69000244140624,217542,HUBB
2016-02-26,82.04774475097656,98.86000061035156,99.5500030517578,97.91999816894533,98.12000274658205,212862,HUBB
2016-02-29,82.46272277832031,99.36000061035156,100.16999816894533,98.66999816894533,99.08999633789062,371726,HUBB
2016-03-01,83.6744155883789,100.81999969482422,101.29000091552734,99.25,100.31999969482422,295250,HUBB
2016-03-02,84.72013092041016,102.08000183105467,102.1999969482422,100.45999908447266,100.45999908447266,246070,HUBB
2016-03-03,84.2885513305664,101.55999755859376,102.61499786376952,101.41000366210938,101.87999725341795,414462,HUBB
2016-03-04,83.88188934326172,101.06999969482422,102.02999877929688,100.83000183105467,101.6500015258789,561622,HUBB
2016-03-07,84.51266479492188,101.83000183105467,101.83999633789062,100.25,100.62000274658205,444906,HUBB
2016-03-08,82.9108657836914,99.9000015258789,101.6500015258789,99.87000274658205,101.26000213623048,229582,HUBB
2016-03-09,82.22201538085938,99.06999969482422,100.625,98.86000061035156,100.16000366210938,234734,HUBB
2016-03-10,82.79466247558594,99.76000213623048,99.86000061035156,98.56999969482422,99.55999755859376,199996,HUBB
2016-03-11,83.45862579345703,100.55999755859376,101.1500015258789,99.8000030517578,100.6999969482422,184763,HUBB
2016-03-14,82.76979064941406,99.7300033569336,100.12999725341795,99.3000030517578,100.02999877929688,186867,HUBB
2016-03-15,83.3341293334961,100.41000366210938,100.4499969482422,97.7437973022461,98.6500015258789,230578,HUBB
2016-03-16,84.08936309814453,101.31999969482422,101.95999908447266,99.33999633789062,100.0199966430664,257139,HUBB
2016-03-17,85.0521240234375,102.4800033569336,102.91999816894533,101.31999969482422,101.73999786376952,361330,HUBB
2016-03-18,85.4836654663086,103.0,104.25,102.06999969482422,102.29000091552734,782886,HUBB
2016-03-21,85.29279327392578,102.7699966430664,103.58000183105467,102.41000366210938,102.41000366210938,254254,HUBB
2016-03-22,85.0770034790039,102.51000213623048,103.01000213623048,102.12999725341795,102.6999969482422,275332,HUBB
2016-03-23,83.76569366455078,100.93000030517578,102.5500030517578,100.88999938964844,102.2699966430664,185588,HUBB
2016-03-24,83.79061126708984,100.95999908447266,101.44000244140624,98.93000030517578,99.88999938964844,223519,HUBB
2016-03-28,84.60393524169922,101.94000244140624,102.11000061035156,100.2699966430664,101.30999755859376,224391,HUBB
2016-03-29,85.94844055175781,103.55999755859376,103.81999969482422,101.01000213623048,101.4000015258789,244058,HUBB
2016-03-30,87.45890808105469,105.37999725341795,105.58999633789062,103.76000213623048,104.4000015258789,253843,HUBB
2016-03-31,87.91539764404297,105.93000030517578,106.66000366210938,104.43000030517578,105.05999755859376,333430,HUBB
2016-04-01,89.83255767822266,108.23999786376952,108.36000061035156,104.37000274658205,104.91999816894533,409553,HUBB
2016-04-04,88.49634552001953,106.62999725341795,108.72000122070312,106.23999786376952,108.11000061035156,192511,HUBB
2016-04-05,87.55852508544922,105.5,106.27249908447266,104.83000183105467,105.69000244140624,240859,HUBB
2016-04-06,88.30546569824219,106.4000015258789,106.52999877929688,104.30010223388672,105.61000061035156,222808,HUBB
2016-04-07,88.48805236816406,106.62000274658205,106.91000366210938,105.61000061035156,105.86000061035156,283498,HUBB
2016-04-08,89.1935043334961,107.47000122070312,108.6500015258789,107.13999938964844,107.66000366210938,184693,HUBB
2016-04-11,88.38016510009766,106.48999786376952,108.26499938964844,106.36000061035156,107.8000030517578,212574,HUBB
2016-04-12,88.61251831054688,106.7699966430664,107.83999633789062,106.43000030517578,106.72000122070312,259164,HUBB
2016-04-13,90.55459594726562,109.11000061035156,109.1500015258789,107.12999725341795,107.12999725341795,210197,HUBB
2016-04-14,89.82424926757812,108.2300033569336,109.58000183105467,107.87000274658205,108.9499969482422,216300,HUBB
2016-04-15,90.44668579101562,108.9800033569336,109.30999755859376,107.72000122070312,108.2300033569336,283447,HUBB
2016-04-18,90.6292953491211,109.1999969482422,109.63999938964844,107.84500122070312,108.7699966430664,147267,HUBB
2016-04-19,90.123046875,108.58999633789062,109.83999633789062,108.5,109.83999633789062,185054,HUBB
2016-04-20,90.02342987060547,108.47000122070312,109.43000030517578,107.5199966430664,108.5999984741211,149830,HUBB
2016-04-21,90.49652862548828,109.04000091552734,109.33999633789062,108.3000030517578,108.47000122070312,143161,HUBB
2016-04-22,89.79936218261719,108.1999969482422,109.77999877929688,107.62999725341795,108.7699966430664,339097,HUBB
2016-04-25,89.0855941772461,107.33999633789062,108.5500030517578,106.58000183105467,107.91999816894533,266305,HUBB
2016-04-26,88.7868423461914,106.9800033569336,111.2300033569336,106.77999877929688,108.7300033569336,395152,HUBB
2016-04-27,88.54615783691406,106.69000244140624,108.89990234375,105.94000244140624,106.7300033569336,240499,HUBB
2016-04-28,87.61663055419922,105.56999969482422,106.98999786376952,105.01000213623048,105.88999938964844,122468,HUBB
2016-04-29,87.77430725097656,105.76000213623048,105.9499969482422,104.22000122070312,105.5199966430664,278804,HUBB
2016-05-02,88.08968353271484,106.13999938964844,106.43000030517578,105.25,106.12999725341795,209658,HUBB
2016-05-03,87.84898376464844,105.8499984741211,105.9499969482422,104.2699966430664,105.27999877929688,200676,HUBB
2016-05-04,86.76177978515625,104.54000091552734,105.3499984741211,103.91000366210938,105.12000274658205,114703,HUBB
2016-05-05,87.32615661621094,105.22000122070312,105.63999938964844,104.47000122070312,105.06999969482422,176795,HUBB
2016-05-06,87.60003662109375,105.5500030517578,105.9800033569336,104.51000213623048,104.68000030517578,86233,HUBB
2016-05-09,86.58749389648438,104.33000183105467,105.3000030517578,104.3000030517578,105.02999877929688,100730,HUBB
2016-05-10,88.51296997070312,106.6500015258789,106.68000030517578,103.9000015258789,104.66000366210938,346568,HUBB
2016-05-11,88.23076629638672,106.30999755859376,108.12999725341795,105.9000015258789,106.5999984741211,174388,HUBB
2016-05-12,88.34695434570312,106.4499969482422,107.70999908447266,105.20999908447266,106.80999755859376,245842,HUBB
2016-05-13,86.44641876220703,104.16000366210938,106.38990020751952,103.41999816894533,105.9800033569336,195107,HUBB
2016-05-16,87.35932922363281,105.26000213623048,105.73500061035156,103.5500030517578,103.5500030517578,193704,HUBB
2016-05-17,87.04396057128906,104.87999725341795,106.56999969482422,104.04010009765624,105.9000015258789,264152,HUBB
2016-05-18,86.83647155761719,104.62999725341795,106.4800033569336,103.87000274658205,104.5,229894,HUBB
2016-05-19,85.94014739990234,103.5500030517578,103.97000122070312,102.18000030517578,103.76000213623048,131461,HUBB
2016-05-20,86.9775619506836,104.8000030517578,105.0,103.4000015258789,103.70999908447266,227654,HUBB
2016-05-23,87.15186309814453,105.01000213623048,105.68000030517578,104.0999984741211,104.33999633789062,122630,HUBB
2016-05-24,87.53363800048828,105.47000122070312,105.80999755859376,105.0,105.70999908447266,202499,HUBB
2016-05-25,88.18930053710938,106.26000213623048,106.45999908447266,105.54000091552734,105.6999969482422,206313,HUBB
2016-05-26,88.3228530883789,105.79000091552734,106.31999969482422,105.41000366210938,105.62000274658205,117211,HUBB
2016-05-27,88.46479034423828,105.95999908447266,106.1500015258789,105.1999969482422,105.80999755859376,150722,HUBB
2016-05-31,88.7236099243164,106.2699966430664,106.55999755859376,105.57559967041016,106.22000122070312,184847,HUBB
2016-06-01,88.43974304199219,105.93000030517578,106.1999969482422,105.11000061035156,105.56999969482422,158315,HUBB
2016-06-02,88.35624694824219,105.83000183105467,105.83000183105467,103.66000366210938,105.38999938964844,204871,HUBB
2016-06-03,87.15399932861328,104.38999938964844,105.8949966430664,104.38999938964844,105.5,220499,HUBB
2016-06-06,88.35624694824219,105.83000183105467,106.0199966430664,104.26000213623048,104.66999816894533,240701,HUBB
2016-06-07,88.3228530883789,105.79000091552734,106.13999938964844,105.2300033569336,105.95999908447266,169721,HUBB
2016-06-08,88.4564437866211,105.9499969482422,106.50499725341795,105.33000183105467,105.81999969482422,163381,HUBB
2016-06-09,88.26441955566406,105.72000122070312,105.80999755859376,104.44000244140624,105.18000030517578,178062,HUBB
2016-06-10,85.72637176513672,102.68000030517578,105.0199966430664,102.56999969482422,105.0199966430664,156056,HUBB
2016-06-13,86.00188446044922,103.01000213623048,103.43000030517578,101.4250030517578,102.48999786376952,201534,HUBB
2016-06-14,85.5260009765625,102.44000244140624,103.41000366210938,101.875,102.91999816894533,234988,HUBB
2016-06-15,85.24211120605469,102.0999984741211,103.4000015258789,101.9499969482422,102.91999816894533,283616,HUBB
2016-06-16,84.7411880493164,101.5,101.7698974609375,100.23999786376952,101.41000366210938,490961,HUBB
2016-06-17,84.0732650756836,100.6999969482422,102.27999877929688,100.4499969482422,101.5,632680,HUBB
2016-06-20,85.11688232421875,101.9499969482422,103.29000091552734,101.83499908447266,102.26000213623048,448441,HUBB
2016-06-21,84.66604614257812,101.41000366210938,102.77349853515624,101.37000274658205,101.9499969482422,161775,HUBB
2016-06-22,85.02501678466797,101.83999633789062,102.36000061035156,101.72000122070312,101.91999816894533,194966,HUBB
2016-06-23,86.28572082519531,103.3499984741211,103.41999816894533,102.44000244140624,103.0,245282,HUBB
2016-06-24,84.24861907958984,100.91000366210938,101.86000061035156,98.62000274658205,99.0,817577,HUBB
2016-06-27,81.96102142333984,98.16999816894533,99.8000030517578,97.3499984741211,99.8000030517578,401878,HUBB
2016-06-28,82.55377960205078,98.87999725341795,99.11000061035156,97.87000274658205,98.95999908447266,161332,HUBB
2016-06-29,84.69943237304688,101.4499969482422,101.68000030517578,100.0,100.16999816894533,422077,HUBB
2016-06-30,88.05570220947266,105.47000122070312,105.68000030517578,101.9800033569336,101.9800033569336,441048,HUBB
2016-07-01,88.12250518798828,105.5500030517578,107.51000213623048,105.0,105.5,250612,HUBB
2016-07-05,86.82005310058594,103.98999786376952,105.0,103.37000274658205,104.94000244140624,113249,HUBB
2016-07-06,87.27923583984375,104.54000091552734,104.95999908447266,103.43000030517578,104.12999725341795,174081,HUBB
2016-07-07,87.62153625488281,104.9499969482422,105.7300033569336,104.3949966430664,104.98999786376952,113252,HUBB
2016-07-08,88.54826354980469,106.05999755859376,106.31999969482422,105.30500030517578,105.83999633789062,159003,HUBB
2016-07-11,89.0074691772461,106.61000061035156,107.239501953125,106.48999786376952,106.48999786376952,121922,HUBB
2016-07-12,88.48148345947266,105.9800033569336,107.47000122070312,105.62999725341795,107.4499969482422,347260,HUBB
2016-07-13,88.65680694580078,106.19000244140624,106.63999938964844,105.5999984741211,106.4499969482422,218098,HUBB
2016-07-14,89.08261108398438,106.6999969482422,107.66000366210938,106.6500015258789,107.04000091552734,243696,HUBB
2016-07-15,89.26628875732422,106.91999816894533,107.18000030517578,106.55999755859376,106.8499984741211,90835,HUBB
2016-07-18,89.13268280029297,106.76000213623048,107.06999969482422,106.56999969482422,106.6500015258789,57674,HUBB
2016-07-19,88.93232727050781,106.5199966430664,107.08999633789062,106.02999877929688,106.43000030517578,100139,HUBB
2016-07-20,88.88224029541016,106.45999908447266,106.9843978881836,105.93000030517578,106.5999984741211,78786,HUBB
2016-07-21,88.26441955566406,105.72000122070312,106.88999938964844,105.5352020263672,106.61000061035156,97444,HUBB
2016-07-22,88.16423797607422,105.5999984741211,105.70999908447266,104.9499969482422,105.41000366210938,251717,HUBB
2016-07-25,86.99539184570312,104.1999969482422,105.5,104.0,105.2300033569336,169825,HUBB
2016-07-26,88.93232727050781,106.5199966430664,106.63999938964844,104.0500030517578,105.22000122070312,284012,HUBB
2016-07-27,88.46479034423828,105.95999908447266,106.76000213623048,105.5,106.54000091552734,192890,HUBB
2016-07-28,88.6818618774414,106.22000122070312,106.8499984741211,105.06999969482422,105.7300033569336,187133,HUBB
2016-07-29,90.0260238647461,107.83000183105467,107.91000366210938,105.16999816894533,106.0500030517578,275885,HUBB
2016-08-01,88.51488494873047,106.0199966430664,107.9800033569336,105.26000213623048,107.79000091552734,305620,HUBB
2016-08-02,87.5464096069336,104.86000061035156,106.08000183105467,104.33000183105467,106.08000183105467,266553,HUBB
2016-08-03,87.73844909667969,105.08999633789062,105.5199966430664,104.37000274658205,104.62999725341795,120634,HUBB
2016-08-04,87.245849609375,104.5,105.9000015258789,104.19000244140624,104.94000244140624,220111,HUBB
2016-08-05,88.27275848388672,105.7300033569336,105.9000015258789,104.91000366210938,105.04000091552734,104711,HUBB
2016-08-08,88.3228530883789,105.79000091552734,106.1999969482422,105.18000030517578,106.1999969482422,124300,HUBB
2016-08-09,88.05570220947266,105.47000122070312,106.37000274658205,104.9800033569336,105.66000366210938,152790,HUBB
2016-08-10,89.14103698730469,106.7699966430664,107.11000061035156,105.7249984741211,105.97000122070312,194507,HUBB
2016-08-11,89.29132843017578,106.9499969482422,107.27999877929688,105.52999877929688,107.2300033569336,178360,HUBB
2016-08-12,89.25794219970703,106.91000366210938,107.54499816894533,105.98999786376952,106.52999877929688,96384,HUBB
2016-08-15,89.64197540283203,107.37000274658205,107.5999984741211,106.47000122070312,106.91000366210938,140330,HUBB
2016-08-16,89.33307647705078,107.0,107.91999816894533,106.74500274658205,107.05999755859376,131677,HUBB
2016-08-17,89.01583099365234,106.62000274658205,107.25,106.25,106.77999877929688,102219,HUBB
2016-08-18,90.2597885131836,108.11000061035156,109.0,106.86009979248048,109.0,197514,HUBB
2016-08-19,90.08448791503906,107.9000015258789,108.15499877929688,107.0,107.3499984741211,163789,HUBB
2016-08-22,90.08448791503906,107.9000015258789,108.06999969482422,107.01000213623048,107.37999725341795,111889,HUBB
2016-08-23,90.5937728881836,108.51000213623048,109.11000061035156,107.66999816894533,108.22000122070312,127910,HUBB
2016-08-24,89.8340072631836,107.5999984741211,109.2699966430664,107.4499969482422,108.3000030517578,95460,HUBB
2016-08-25,90.2597885131836,108.11000061035156,108.3499984741211,106.87000274658205,107.2300033569336,150689,HUBB
2016-08-26,90.10115051269533,107.91999816894533,109.0500030517578,107.55010223388672,108.29000091552734,152507,HUBB
2016-08-29,90.89899444580078,108.23999786376952,108.5500030517578,107.02999877929688,107.55999755859376,103023,HUBB
2016-08-30,91.0585479736328,108.43000030517578,109.0199966430664,107.62999725341795,107.62999725341795,95989,HUBB
2016-08-31,90.95774841308594,108.30999755859376,108.6500015258789,106.6500015258789,107.9000015258789,265137,HUBB
2016-09-01,90.85699462890624,108.19000244140624,108.64250183105467,107.1500015258789,108.44000244140624,154189,HUBB
2016-09-02,91.36083984375,108.79000091552734,109.33000183105467,108.56999969482422,108.56999969482422,134015,HUBB
2016-09-06,90.60503387451172,107.88999938964844,109.08000183105467,107.51010131835938,108.91999816894533,141516,HUBB
2016-09-07,90.1599349975586,107.36000061035156,108.0,106.91000366210938,107.79000091552734,116024,HUBB
2016-09-08,89.66445922851562,106.7699966430664,107.36000061035156,106.33999633789062,107.36000061035156,107088,HUBB
2016-09-09,87.11992645263672,103.73999786376952,105.98999786376952,103.1999969482422,105.66000366210938,285467,HUBB
2016-09-12,88.01849365234375,104.80999755859376,105.3000030517578,102.6500015258789,103.08999633789062,248639,HUBB
2016-09-13,86.58242797851562,103.0999984741211,104.01000213623048,102.72000122070312,103.87000274658205,181018,HUBB
2016-09-14,85.75946044921875,102.12000274658205,103.1500015258789,101.8949966430664,103.02999877929688,212549,HUBB
2016-09-15,86.54045104980469,103.0500030517578,103.6999969482422,102.2300033569336,102.3499984741211,121880,HUBB
2016-09-16,86.28012084960938,102.73999786376952,103.18000030517578,101.72000122070312,102.31999969482422,379459,HUBB
2016-09-19,86.98556518554688,103.58000183105467,104.22000122070312,103.0199966430664,103.3000030517578,172006,HUBB
2016-09-20,86.33053588867188,102.8000030517578,104.18000030517578,102.76000213623048,103.8499984741211,128041,HUBB
2016-09-21,88.02689361572266,104.81999969482422,104.9800033569336,103.25,103.5199966430664,207010,HUBB
2016-09-22,90.04238891601562,107.22000122070312,107.63999938964844,105.1999969482422,105.5999984741211,198469,HUBB
2016-09-23,89.07660675048828,106.06999969482422,107.45999908447266,106.02999877929688,107.30999755859376,178894,HUBB
2016-09-26,88.8666763305664,105.81999969482422,106.62999725341795,105.81999969482422,105.87000274658205,97923,HUBB
2016-09-27,89.61408996582031,106.70999908447266,107.5199966430664,105.0,105.38999938964844,166319,HUBB
2016-09-28,90.78141021728516,108.0999984741211,108.26000213623048,106.23999786376952,107.0999984741211,174337,HUBB
2016-09-29,89.53011322021484,106.61000061035156,108.3498992919922,106.5199966430664,107.73999786376952,124975,HUBB
2016-09-30,90.47906494140624,107.73999786376952,108.27749633789062,106.65499877929688,107.4000015258789,194605,HUBB
2016-10-03,89.32858276367188,106.37000274658205,107.7300033569336,106.2750015258789,107.0199966430664,113551,HUBB
2016-10-04,88.47196960449219,105.3499984741211,107.18000030517578,104.98999786376952,106.61000061035156,113375,HUBB
2016-10-05,88.67354583740234,105.58999633789062,106.05999755859376,104.72000122070312,105.27999877929688,153457,HUBB
2016-10-06,88.57276153564453,105.47000122070312,106.1500015258789,104.87999725341795,105.0500030517578,257115,HUBB
2016-10-07,87.47264099121094,104.16000366210938,105.22000122070312,103.9499969482422,105.22000122070312,146019,HUBB
2016-10-10,87.5062255859375,104.1999969482422,105.12000274658205,103.94000244140624,104.69000244140624,113453,HUBB
2016-10-11,86.3221206665039,102.79000091552734,104.4800033569336,102.43000030517578,103.79000091552734,135448,HUBB
2016-10-12,86.24653625488281,102.6999969482422,103.56999969482422,101.80999755859376,102.87999725341795,184560,HUBB
2016-10-13,85.28077697753906,101.5500030517578,102.33999633789062,101.1500015258789,102.33999633789062,199450,HUBB
2016-10-14,86.91839599609375,103.5,103.62000274658205,102.20999908447266,102.5199966430664,328116,HUBB
2016-10-17,86.70841979980469,103.25,103.61000061035156,102.7699966430664,103.3000030517578,207264,HUBB
2016-10-18,86.70001220703125,103.23999786376952,104.4000015258789,103.11499786376952,104.4000015258789,146187,HUBB
2016-10-19,87.30467224121094,103.95999908447266,104.62000274658205,102.4499969482422,103.12999725341795,181572,HUBB
2016-10-20,87.20390319824219,103.83999633789062,104.56999969482422,102.62000274658205,103.55999755859376,115027,HUBB
2016-10-21,87.84212493896484,104.5999984741211,104.80999755859376,102.62000274658205,103.0,135761,HUBB
2016-10-24,88.07728576660156,104.87999725341795,106.63999938964844,104.23999786376952,105.70999908447266,365153,HUBB
2016-10-25,88.02689361572266,104.81999969482422,106.5999984741211,103.62999725341795,105.5999984741211,338178,HUBB
2016-10-26,88.34600830078125,105.1999969482422,105.5500030517578,103.4250030517578,103.5,270248,HUBB
2016-10-27,88.1108627319336,104.91999816894533,105.56999969482422,104.47000122070312,105.56999969482422,198122,HUBB
2016-10-28,87.84212493896484,104.5999984741211,106.29499816894533,104.16000366210938,104.80999755859376,141394,HUBB
2016-10-31,87.7749252319336,104.5199966430664,105.8000030517578,104.46499633789062,105.33999633789062,272722,HUBB
2016-11-01,86.95194244384766,103.54000091552734,105.37999725341795,103.3499984741211,105.08999633789062,414898,HUBB
2016-11-02,85.77625274658203,102.13999938964844,105.08000183105467,102.0999984741211,103.22000122070312,196113,HUBB
2016-11-03,86.18773651123047,102.62999725341795,102.9000015258789,101.61000061035156,102.33000183105467,171298,HUBB
2016-11-04,86.64126586914062,103.16999816894533,104.16999816894533,102.41000366210938,102.48999786376952,183407,HUBB
2016-11-07,88.51397705078125,105.4000015258789,105.96700286865234,104.72000122070312,104.72000122070312,138162,HUBB
2016-11-08,88.61473846435547,105.5199966430664,105.9800033569336,104.91999816894533,105.08000183105467,254962,HUBB
2016-11-09,91.01654052734376,108.37999725341795,109.7699966430664,105.31999969482422,105.31999969482422,406821,HUBB
2016-11-10,92.6037368774414,110.2699966430664,110.91999816894533,107.83999633789062,109.58000183105467,1219336,HUBB
2016-11-11,92.73811340332033,110.43000030517578,111.18000030517578,109.27469635009766,109.37999725341795,614696,HUBB
2016-11-14,94.22455596923828,112.1999969482422,112.22000122070312,110.51000213623048,111.2300033569336,573142,HUBB
2016-11-15,93.9894027709961,111.91999816894533,112.84919738769533,111.0,112.41000366210938,402299,HUBB
2016-11-16,93.9306411743164,111.8499984741211,112.91999816894533,110.91500091552734,111.56999969482422,506734,HUBB
2016-11-17,93.5527114868164,111.4000015258789,112.8550033569336,111.00499725341795,112.47000122070312,535104,HUBB
2016-11-18,92.83049011230467,110.54000091552734,111.44000244140624,110.27999877929688,111.38999938964844,213251,HUBB
2016-11-21,93.36795806884766,111.18000030517578,112.08999633789062,109.9000015258789,111.23999786376952,601980,HUBB
2016-11-22,94.64445495605467,112.6999969482422,112.88999938964844,109.56999969482422,111.75,678403,HUBB
2016-11-23,94.9131851196289,113.0199966430664,113.54000091552734,112.12000274658205,112.52999877929688,403471,HUBB
2016-11-25,95.04753875732422,113.18000030517578,113.18000030517578,112.62999725341795,112.9800033569336,102940,HUBB
2016-11-28,94.18560791015624,111.45999908447266,112.00499725341795,111.13999938964844,111.8000030517578,403607,HUBB
2016-11-29,94.17715454101562,111.4499969482422,112.2300033569336,109.97000122070312,111.2699966430664,162973,HUBB
2016-11-30,94.87853240966795,112.27999877929688,112.94499969482422,112.04000091552734,112.3499984741211,332384,HUBB
2016-12-01,95.29259490966795,112.7699966430664,113.4800033569336,112.38999938964844,113.27999877929688,356934,HUBB
2016-12-02,95.6137237548828,113.1500015258789,113.37000274658205,111.9499969482422,112.5999984741211,231329,HUBB
2016-12-05,96.0615692138672,113.68000030517578,114.13999938964844,113.23999786376952,113.81999969482422,294104,HUBB
2016-12-06,95.98548889160156,113.58999633789062,114.26000213623048,113.30359649658205,113.36000061035156,337563,HUBB
2016-12-07,97.10094451904295,114.91000366210938,115.02339935302734,113.04000091552734,113.58999633789062,561168,HUBB
2016-12-08,96.96573638916016,114.75,116.29499816894533,114.1750030517578,115.4000015258789,281347,HUBB
2016-12-09,98.23326110839844,116.25,116.37000274658205,113.9499969482422,114.91000366210938,284802,HUBB
2016-12-12,98.6811065673828,116.77999877929688,117.43000030517578,114.88999938964844,115.88999938964844,446677,HUBB
2016-12-13,98.8839340209961,117.0199966430664,118.75,116.83999633789062,117.06999969482422,517853,HUBB
2016-12-14,97.61638641357422,115.5199966430664,117.7300033569336,115.5,117.11000061035156,250385,HUBB
2016-12-15,97.48118591308594,115.36000061035156,116.79000091552734,114.01000213623048,115.1500015258789,187091,HUBB
2016-12-16,98.86701965332033,117.0,117.2300033569336,115.6500015258789,116.0500030517578,635906,HUBB
2016-12-19,98.63887786865234,116.7300033569336,117.7249984741211,115.88999938964844,116.61000061035156,214101,HUBB
2016-12-20,100.16832733154295,118.54000091552734,119.0500030517578,117.8000030517578,118.8499984741211,307897,HUBB
2016-12-21,99.5768051147461,117.83999633789062,118.66999816894533,117.6500015258789,118.31999969482422,145619,HUBB
2016-12-22,99.5514907836914,117.80999755859376,118.3009033203125,116.94000244140624,117.61000061035156,166718,HUBB
2016-12-23,99.8556671142578,118.16999816894533,118.49500274658205,117.4800033569336,117.4800033569336,113121,HUBB
2016-12-27,100.1176528930664,118.4800033569336,118.88500213623048,118.12999725341795,118.5999984741211,97765,HUBB
2016-12-28,98.97686004638672,117.12999725341795,118.68499755859376,116.69000244140624,118.5199966430664,145854,HUBB
2016-12-29,99.17121887207033,117.36000061035156,118.4499969482422,116.8000030517578,117.29000091552734,187950,HUBB
2016-12-30,98.61351776123048,116.6999969482422,117.98999786376952,116.33000183105467,117.83999633789062,196639,HUBB
2017-01-03,99.4078369140625,117.63999938964844,118.74199676513672,116.66510009765624,116.95999908447266,287441,HUBB
